Date,MOUTAI,MINDRAY,BABA,CTGDF,FOSHAN
2020-01-02,,,,,
2020-01-03,-4.552202626513703,-1.2920737228450638,-1.2604105285572926,1.0327568363500197,-2.3981453567974143
2020-01-06,-0.052853674784560586,-0.7752852837605,-0.16589889877952188,-1.0771585237444157,-1.698129336078593
2020-01-07,1.5343346779043725,2.310041465022754,0.4569818574378039,1.0111129245291528,2.2968482940672925
2020-01-08,-0.583806967073006,-0.3043714148171466,0.17001107792408116,0.42899647174094735,0.16037593777748108
2020-01-09,1.3380479823277625,5.38995402986141,1.7339443941728785,2.9572831013688217,1.525861764796832
2020-01-10,0.8887429477111476,-1.2430187836876903,0.9243408165935927,0.36169336859101775,0.15771266789909708
2020-01-13,1.057971407042249,0.4266719392328024,2.9710020292559864,-3.54037681542488,0.3149286534169116
2020-01-14,-1.5005253920448212,-0.6903880254511318,-1.7311655277413722,-2.373637689576377,-2.2160631501167543
2020-01-15,0.4271292478316299,0.7700481839128751,-0.6313779415814134,0.5853316497178727,1.3880977561104848
2020-01-16,-0.4612800176250275,2.26066841182061,-0.4976429082631106,1.152641084206287,1.0431232260157035
2020-01-17,0.0451592376299611,0.18162773616146086,1.5584487792832609,-0.5974161952894845,1.2627896896272262
2020-01-21,-2.907441710887429,0.16575903513519355,-2.2732261950672044,-6.78908638235506,1.9024200500026451
2020-01-22,0.019524188632144533,-0.05170703441826849,0.04949186226500641,0.9910387883902025,-1.974098724214653
2020-01-23,-2.1115536750670123,-2.5974075467015307,-1.4570267147182097,-3.050367904314455,-2.3054478746181593
2020-01-24,-2.321428403853345,-0.5976108282773349,-2.4551657750793403,-4.999996264226758,-2.509094082957822
2020-01-27,0.0,0.0,-3.8736836394371346,0.0,0.0
2020-01-28,0.0,0.0,2.3166372115426324,0.0,0.0
2020-01-29,0.0,0.0,0.851452495504852,0.0,0.0
2020-01-30,0.0,0.0,-1.622489563289307,0.0,0.0
2020-01-31,0.0,0.0,-0.9540730058943637,0.0,0.0
2020-02-03,-2.3765994587342267,-0.6012036866085099,3.1511737649568716,-5.263153755376073,-2.573669881673766
2020-02-04,3.3956852462331955,7.521513479800718,4.58939394612038,1.7344156005877618,0.8347247178160102
2020-02-05,1.1541314627441495,10.000500261332823,-1.193468953622812,3.5961634069103314,1.2855465419464762
2020-02-06,2.00097574722405,0.8409402191821161,0.30877879938788755,3.8827500884922643,1.2019263907077886
2020-02-07,0.46685267590749696,-2.6911281309283015,-1.9782685549712349,-0.7425835713372428,1.1876443681438291
2020-02-10,-0.8838359492499538,4.428587737027826,-0.35098808992771835,-1.4962591611162834,-0.657273311996709
2020-02-11,2.95455816588815,-0.989218567906223,0.6673784181734237,1.3291185993040804,1.1342174290236084
2020-02-12,-0.06648326687820584,2.150543622184451,3.268721801606231,0.43722825109464913,0.07476696105693688
2020-02-13,-0.5714206608675818,-0.39473497361155013,-1.7609544787277356,-1.5422876283795022,-2.222646281767605
2020-02-14,-0.2749743980180835,4.16115622207545,-0.331274153892337,2.2486054449443045,0.0
2020-02-18,-0.3676510232423356,2.4265471475222165,0.4052266857268815,-0.9142598593966038,-1.2607442684658228
2020-02-19,1.153140467291966,-3.091335164552619,0.7346250162347914,3.877810403685932,0.44496211756607507
2020-02-20,1.9607801177928148,0.08092550599028374,-1.8456856553438354,2.988837271555303,1.964558346630199
2020-02-21,-0.4579523461359287,2.2766847044980087,-2.4995400458897388,-0.8508159964582432,-0.9539042495122847
2020-02-24,-2.309328943658229,4.052592505384108,-3.0245979521827624,-2.468554870343502,-0.8868130230941688
2020-02-25,-1.1377947814154736,3.718813031093312,-0.26678455664912776,-1.3619411870908003,-1.702909185345357
2020-02-26,-0.1032840750984972,-4.425942518942409,1.52230186932596,-2.0039122637791076,-1.301748479763206
2020-02-27,1.2750351038946461,-1.1294831098101117,-1.7773338201759858,0.31171906705817753,1.596583498584329
2020-02-28,-2.7947724520689823,-2.4887794818371285,1.4485691061726838,-2.423860726248166,-2.801362194088281
2020-03-02,2.744560820145938,1.6610833030827246,1.4326902536245356,-0.14013289406035156,2.3799931187450096
2020-03-03,2.485242278400469,7.828120205184234,-1.6920997903706332,0.9950267225978825,1.7655744509372235
2020-03-04,1.430370533108775,-1.9008208894206495,2.1937240110993876,-0.13893730902528556,0.3373512164346386
2020-03-05,3.727455006278605,1.6380665844494682,-0.23589355735158515,6.387551069691913,2.219026173212745
2020-03-06,-1.323656121500896,0.8728170908235195,-3.225199615853178,-0.9986975094249602,-0.6766335952045957
2020-03-09,-3.590646562411807,0.9601514830875124,-3.4108657878994015,-4.971774430890122,-3.5859579801259422
2020-03-10,3.769261886045462,-2.492201631658607,4.4166728553049035,2.9698042096744333,2.374875795604028
2020-03-11,0.2179986366271682,-4.032372175432337,-3.6242045397836384,1.4482034635635561,1.207822666676349
2020-03-12,-1.7280752669087514,-1.940231347414385,-6.942837114443462,-4.330989415914384,-2.765672227797418
2020-03-13,-2.324983533834391,0.8684628774691592,4.808208321455785,5.703076843367788,-1.6364681234206608
2020-03-16,-4.04935673745962,-2.294602891538905,-7.809275204373389,-6.926656713915513,-2.951082251776172
2020-03-17,-2.0524797686650547,0.756505524637232,3.3323965623062635,-0.7455063640463055,-1.0204124971724466
2020-03-18,-3.5508565564791637,-3.3250843054949693,-2.602671728875879,-2.382811213817294,0.0
2020-03-19,-1.1894961977361003,-3.3882432195552834,0.48889160156249994,-4.59007383009224,-3.711338649689095
2020-03-20,3.943776725745222,4.840993865858147,0.23219712384319013,5.116794403196652,7.1092077299853
2020-03-23,-1.5725228747706919,2.3550737754516256,-2.7358006786415756,-4.563486536170388,2.339062199269995
2020-03-24,3.631013601735056,0.21403592630413618,5.3362843697005475,1.5523121059646063,1.6018771282365247
2020-03-25,2.282189363699707,4.2428238585055755,1.512784688341169,2.088184683893236,0.086519747598852
2020-03-26,-1.405417210009401,5.910153735726532,3.585070987033929,-2.540109757854323,7.57852620235005
2020-03-27,0.9934945646558742,-2.395824330420166,-3.4456331834745098,-0.6584486819628154,2.7946423250102783
2020-03-30,-0.32543068381553736,-1.4026608117189412,1.4210764020423439,-6.172320161567402,-1.1639027655436256
2020-03-31,3.638058777299618,0.9741863282912809,1.6782513637138556,-1.103758208055599,10.000880597126137
2020-04-01,-0.7200686954805838,-2.346859635132794,-3.5582056360388004,1.979166820991977,-2.6923395006044357
2020-04-02,3.8077932733400615,-0.35284866658601394,0.7144361032911973,4.8154199288813215,2.1182264232925423
2020-04-03,-0.455016250272204,0.7750819938162482,-0.9475877945838971,1.1137263197219758,2.8300414107812797
2020-04-06,0.8843688883832557,1.5987268247617976,4.991714129348292,2.0101944540280545,2.326036328415121
2020-04-07,0.8766163659721222,1.5735697431713596,0.7890064015456234,1.9705819254505679,2.273161760072179
2020-04-08,-0.01637460496797849,0.5939566840503145,-1.0202041780105888,0.09265013757126281,-4.893538948878508
2020-04-09,-0.10864594020586613,2.1060579549698524,0.19899959085143676,2.4861130648541065,0.14139487570730355
2020-04-13,0.3280192460130487,-3.977893270702198,1.5633790296662509,1.2000067590983245,-0.49419540786569666
2020-04-14,1.9616170345964772,-0.06905396886681067,2.677495122604338,1.2240153186220661,1.300748104097279
2020-04-15,0.3797215222665787,1.5545876816878996,1.655434812899884,-3.5142969896347678,-2.801555239226992
2020-04-16,0.6304578517177252,-0.8579955682157556,2.1568936603055024,0.5221964744864466,0.336267120840292
2020-04-17,2.41417573089847,-1.181849878436025,-1.485941694579406,5.584417974012386,0.5027133073380303
2020-04-20,0.10603955022388477,2.4999976319949684,1.2553722590990455,1.845018102588715,-0.5478355514171972
2020-04-21,-2.224401297852526,0.8694621602028213,-2.258053285563271,-0.700487895114112,-0.21555263754303097
2020-04-22,3.708334812715379,1.6194617116637597,1.2636299904755834,4.500124114953267,1.1440908281931572
2020-04-23,0.6235443668547805,-0.8629146394827295,-2.248047756607047,0.7448782434389631,-0.4508794160651119
2020-04-24,-0.13574862333243196,-1.5779015799362992,-0.4287686899529976,1.3054559089238535,-15.852198990759728
2020-04-27,2.0342768795831767,2.7020993190526332,-0.32785191179501444,-1.4710919480501332,-1.1255912873414469
2020-04-28,0.2452987709026588,0.40307739124149106,-1.2469971596433698,3.726852373011248,1.7114207986723635
2020-04-29,-0.33068334176028275,-3.6970804800082435,2.759136574776095,0.758757927833398,-1.025350709213211
2020-04-30,-0.7216329671487821,-2.868843783822887,-1.949684972809162,1.1074223512275174,-2.813826048925289
2020-05-01,1.3549802198188194,0.8622712847329655,-4.041053197513285,-0.5750293667354156,1.7326863229198746
2020-05-04,0.0,0.0,-1.712259309034472,0.0,0.0
2020-05-05,0.0,0.0,2.024593512711424,0.0,0.0
2020-05-06,1.3368659506223932,0.854899729849216,0.07691205681384775,-0.5783550782795285,1.7031756316942186
2020-05-07,0.9230774199848841,1.5495577871276127,0.6763372119705297,1.0526328294700535,2.667001187184214
2020-05-08,0.1989306091367453,0.5061261620072011,2.3919776155768253,1.6228028262614376,0.9377050829221198
2020-05-11,0.6389797066944207,-2.0669002332205637,2.0925450588948893,-4.07854272161927,-1.2693201502187907
2020-05-12,0.7550949046939229,-0.14197650227649947,-2.478089819445609,1.7322825420639838,4.779210972454289
2020-05-13,0.22130192458650763,2.716826129873399,-0.42433770410181293,-0.4975715864607689,0.6312786314275969
2020-05-14,-0.700627062700169,0.2618755312224559,0.9224888578942887,-1.266812338710309,-2.526948756529358
2020-05-15,-1.024423321435427,-2.3752294830264793,1.1823097803985128,-1.4406289816232705,0.07251797613850146
2020-05-18,2.529312014979821,1.8564731994400883,5.695211371094542,-0.07993283542931104,2.17391439556847
2020-05-19,-0.007421462079401938,1.716976525648585,0.891860915938446,2.171431172136614,1.2322689291157574
2020-05-20,0.36326578842877916,-2.359482708063547,-0.1887678028867915,-1.946304964828198,-0.008759204848591615
2020-05-21,1.1176912802328127,7.336903901922611,-2.1357026465296722,0.13688202696527008,3.424414102526153
2020-05-22,-2.774321713091135,-3.086726095824095,-5.872929156671426,-1.8341268088760263,-4.039289347946143
2020-05-26,2.2436390647944306,4.350209553368566,1.0115194308112472,11.430889281379422,2.726794895523009
2020-05-27,-1.472751800016842,-2.9717491553160875,-0.26770203334028747,0.6040450079131611,-1.7696118230247926
2020-05-28,0.4484353358737747,-1.984126896752168,-0.840037401403388,-1.6563170797992004,-0.6034060526619714
2020-05-29,1.6815427252402686,1.387555702720817,3.960095081933844,6.55790487299859,1.090971162957042
2020-06-01,3.870919409892929,2.1018653643824723,-0.39538650264860176,0.9384504593979291,1.3402966884908833
2020-06-02,-0.6192299002364394,-2.154589116185969,3.756593034658879,-2.260715260592493,-1.3741034609826204
2020-06-03,-0.8088083962489695,0.18168603845259032,1.9969200497980708,2.3130057342040233,-0.43538838030686056
2020-06-04,0.6210202185035183,-0.6021050375807646,-0.26074165071466887,-2.2117882594084417,0.17492092359849074
2020-06-05,1.2081052700639834,-0.08758602556890392,0.6925379802426529,6.495206412522145,0.7246392739832643
2020-06-08,-1.3263149337804503,-1.24178014903901,-0.2505137982749889,-0.21614769293482836,-1.8809098957086854
2020-06-09,0.7431907120571183,0.5880164104216868,0.7853886852525684,3.5976646478850185,0.591877929684209
2020-06-10,0.5019271358689635,0.66546476840345,1.3410617246773027,-3.3272818565139985,0.21954860276624
2020-06-11,-1.6296114066292544,-0.5113199265527032,-3.7732418897432263,2.4543978318715096,-0.39432576831953403
2020-06-12,1.1360568009000271,1.9273128185146249,1.1150315160907989,10.004590080505668,1.2580279125635263
2020-06-15,-2.356017107783009,1.746805766300065,-0.28027964163860214,0.1251532305968402,-0.9469994373072766
2020-06-16,1.5097615602923262,1.4017668867533186,2.5756791085711748,5.416670229919825,1.9384256144753995
2020-06-17,0.07977799742359909,-0.6737389978886131,0.7321915904069906,-1.2806370475369604,-0.3183640876748846
2020-06-18,0.5693923589670792,-1.585073554624815,-0.3166139192272854,3.3632405796589744,0.6732833746830814
2020-06-19,1.8994997572027237,4.563959460291542,-1.2973042782426685,1.3402441079238736,2.3664599170258476
2020-06-22,-0.05833272864911487,1.3319756067818231,0.3489867089335494,-3.4859680519621636,-1.256386638469198
2020-06-23,2.4669896449393107,1.8739458476038404,3.3151150429011724,0.19801875694521104,2.892530053239429
2020-06-24,0.17393329025552287,-1.0156842536329103,-1.1060103953210383,0.6324150011099932,2.0610057189638065
2020-06-25,0.10821960666539471,0.28744296378017714,-1.7947120222286463,4.99999909760394,0.34329501339582286
2020-06-26,0.0,0.0,-2.903311506085589,0.0,0.0
2020-06-29,0.10810261843692726,0.2866190973519886,-0.31987502662384404,4.761903943404927,0.34212053067420356
2020-06-30,-0.01982264902840237,1.5918409114442589,0.3162462386149109,9.99785940712906,-0.20056156994759192
2020-07-01,2.1457682478168856,-2.3225403402035982,0.11590171698518299,8.602214478314428,0.4823138800334148
2020-07-02,3.3280451202755317,-2.605491835321592,3.5424909763286196,-0.6814947560915535,-0.8
2020-07-06,3.6269430051813467,0.38855816462198267,7.334523009311559,21.000368304430577,0.35484067855341594
2020-07-07,5.5,3.510875003057507,-1.4541689554850141,-4.292896045963265,2.900996897722942
2020-07-08,-0.3945517878961789,-0.34745806357794856,8.950995163265034,1.7983394787094054,-0.21866958377048948
2020-07-09,1.466689347841444,6.153079579894089,1.513502797010468,-1.0568783663574568,0.6809131794942744
2020-07-10,0.4601392488826202,-0.4441888584489532,-0.21789771232483152,5.005418808450179,1.2437858450770298
2020-07-13,3.9758447716604564,3.5851201256833996,-3.5784112667045176,-4.334363903571744,0.8676209892226606
2020-07-14,-1.1217790416289504,-1.0070698543974534,-1.2277968611166434,-2.3989349222112573,-0.5861224345673552
2020-07-15,-0.5374557720275256,6.275465017841585,0.25344149898296225,0.2789488088668709,2.725878554532409
2020-07-16,-7.904573786530439,-5.1408434283552245,-2.6925109478333846,-9.909908751137904,-5.336913734843289
2020-07-17,2.109668452795849,3.64741641337386,1.913401810164304,10.000003569307367,2.4409496878075787
2020-07-20,-0.6729217901186194,-0.8797653958944283,3.103503353519287,4.1998902924739205,0.6533365141046078
2020-07-21,1.8962002616559492,1.9970414201183433,1.2126668370538183,0.3826530612244898,3.505151924291191
2020-07-22,0.6043139121515287,0.9079056947969544,-2.4040314443476842,5.011436142491279,0.2508570263552631
2020-07-23,-0.1239485667642237,1.2389322462053038,0.07151686005277468,9.999517739256136,3.5472416045220485
2020-07-24,-4.8150328861500595,-5.780974964650768,-1.1434035362006707,-10.001324661867123,-2.5799500374962783
2020-07-27,1.708142616808499,0.7443574482878178,0.7469881969283497,-2.371169944227908,5.778067954874842
2020-07-28,2.924406011768043,1.585407868405058,-0.7215170031850386,3.510438390070547,0.8276411495816961
2020-07-29,0.11976047904191617,1.0011760410416488,1.3651852458631712,3.5316899659102257,1.6485420492932255
2020-07-30,0.4784688995215311,-1.3994133507197521,0.1148776187077402,4.345795818578417,-1.0767200792717677
2020-07-31,-0.10833013625372023,2.3654641369742913,-0.6805417359024719,8.822210783255567,2.095239340853529
2020-08-03,-0.6066127224207248,-0.3466239643901659,2.7567516736372415,-1.8518518518518516,-0.426438820522461
2020-08-04,0.11930397088579137,-0.8985524937726449,1.651550641739916,-6.268342535950603,-0.6959371841081512
2020-08-05,-0.1191618061193118,0.5878940630322335,1.0335588592339164,0.13419952926071996,0.6401699771591136
2020-08-06,-1.8009615744904075,-2.3320022471784485,0.29066060285663387,-2.4972130642223997,0.8905165838050259
2020-08-07,-0.42491642674320373,-2.607999459225886,-5.111407312043174,1.2004079730215858,1.2012296956221815
2020-08-10,0.18332251590282037,-1.2013550017183805,-1.5747723619938991,-3.250637348717759,-0.31478193260976917
2020-08-11,0.5214242181512942,-1.7388692520115445,0.11687151107330662,0.2714093773221546,1.2630736387921977
2020-08-12,-0.9473341715567576,-1.5744065153369624,2.725225151904557,-3.560763919301301,-0.13642010333907087
2020-08-13,0.4947938824010311,0.13436990395329476,-0.576041853771544,-1.0452400034438418,-0.40983923875200334
2020-08-14,1.5902140672782874,0.8690099746655352,0.09853381633185977,1.3496965292654233,1.2476345338030677
2020-08-17,1.745936183022276,-0.6081380401339208,1.1773005551851001,-0.024126924852985523,0.2580605783770161
2020-08-18,0.8875739644970414,1.7845781776162017,0.8717391136529454,1.809845586501981,1.8854620654117016
2020-08-19,-1.0557184750733137,-3.0588569819566964,0.5362592844899613,-5.1908021363607,3.473757302086531
2020-08-20,-1.3633669235328987,0.30681189628655986,-1.005408938948799,-3.0,0.201429425237383
2020-08-21,0.7211538461538461,2.2248708741255476,3.0352314359090276,2.7731983932023194,0.8162745540922014
2020-08-24,1.2141990206406623,0.2992258768000652,3.8449968736129243,2.0764365975824575,-0.2658625023602719
2020-08-25,1.8068219916397648,1.2058774991993018,3.615684147365767,3.3362780776295384,1.2843784978458723
2020-08-26,0.0,-1.5142127656995603,2.0839130961811625,-3.2238119243037393,2.883124497777901
2020-08-27,0.23161551823972204,3.2703229623242516,-2.6681662746049026,0.22601420754983464,6.406979228174947
2020-08-28,1.5020219526285385,3.520656717279468,1.6996820016317138,7.99548856286505,-1.1583489927256572
2020-08-31,1.6789982925441094,0.7957036517664886,-0.6816613220426038,-5.583296814057701,1.2714224042892475
2020-09-01,0.8664976472851945,1.4122031591699382,3.8219005913518393,4.230770697960487,2.9912640932451957
2020-09-02,-0.38735061123899356,0.1585664648380052,-0.6476485489198825,2.859777149893319,5.193981043129275
2020-09-03,-0.11142061281337048,-0.8347708541838642,-4.583377913507658,0.5829610097568666,-6.791614277362003
2020-09-04,-1.2827663134411602,-2.4238043841845065,-0.3929151686946903,-2.0062416133635153,-7.68108471019848
2020-09-08,-3.310733083951271,-1.7670690314620212,-4.040664217943565,-7.0973639157967545,-1.3408240389682988
2020-09-09,-1.3673030314507586,-5.5146700361292424,1.1591752500419583,-3.437808216148148,-5.697332999119065
2020-09-10,1.05450526232968,2.1025633200620995,-2.0501578724683824,4.270216928945317,0.8244259708632979
2020-09-11,1.5945568292462655,3.2678314106888546,1.517472526194018,0.7830742035780811,0.5804835133938941
2020-09-14,1.9042123485285631,2.383194914064775,0.9167633320734038,3.4216476560811477,-1.328037357424683
2020-09-15,-0.33975084937712347,0.3325302471143714,1.4082397904452264,3.8637417925267536,2.1383609411851414
2020-09-16,-1.9829559326171875,-2.8881660283438797,0.06476586519413745,-2.390155126450568,-1.3546779747076167
2020-09-17,-3.163872055365904,-3.0990075301239832,-0.870070216539419,-2.3612214644799936,-1.5792751732163097
2020-09-18,1.4654107812260229,1.7924566688777517,-1.2004923632450273,1.8243506472954691,0.3488317740503032
2020-09-21,-1.6637139334439528,-1.2820587758916233,0.5176034812063112,-3.236113654242608,-0.7710790110545692
2020-09-22,-0.06660111527207369,5.4608082846608745,0.5368494563520391,-1.1004200054622528,-0.8089199187649283
2020-09-23,-0.9431503755276895,-0.18397481222181009,-0.8500113572079897,5.219869834878663,1.656714763910087
2020-09-24,-1.2521384758752105,-1.4983080063506464,-1.179703636818608,-2.022985699533059,-1.2507079515342836
2020-09-25,0.35536538269769463,-0.43459964306204024,0.5042024603007317,2.8625014875707957,0.6524686627735428
2020-09-28,1.5833806215103583,0.33040204851675226,1.8149003999402673,2.600363607481303,-0.273281168027044
2020-09-29,-0.5237779152242625,2.719115461354911,0.3333150529350211,-0.26678117430396686,0.8921802011278007
2020-09-30,0.9804485077250122,2.614787171324983,6.1567972994923545,-0.6063310708193521,2.387568598045811
2020-10-01,0.8240934971531315,1.1594239028699889,-1.3368334738725298,-4.2253512450826785,0.30536403365179426
2020-10-02,0.0,0.0,-0.6481552988639527,0.0,0.0
2020-10-05,0.0,0.0,0.034693264836374554,0.0,0.0
2020-10-06,0.0,0.0,1.4292246129617825,0.0,0.0
2020-10-07,0.0,0.0,1.4056517478903117,0.0,0.0
2020-10-08,0.0,0.0,1.3625661197038363,0.0,0.0
2020-10-09,0.8173577054540051,1.1461353358271693,-0.2661936140949087,-4.411763760047985,0.3044344004866446
2020-10-12,3.219928381577978,5.457044266945069,2.201910428553393,3.8706485351488324,5.671715131341229
2020-10-13,-0.6631965685509871,0.4090790217578287,0.7965014267072545,0.9905689167526399,0.16827698217730191
2020-10-14,-0.5750431282346177,0.6190630435582952,-2.506635878286671,-2.2886543743974928,-0.6603715214063224
2020-10-15,-0.23134759976865238,-2.2690754528750823,-0.5248528584226293,-3.044930788772186,-0.28573414045613005
2020-10-16,-0.7536231884057971,1.5577018663423718,2.621387272928311,0.2958097122270497,-1.5497040330317984
2020-10-19,-0.7593457943925234,-2.606690665302461,-0.6573131462430637,-1.636920165244687,-3.1363222975176437
2020-10-20,2.0600353148911124,0.960152002692752,1.4805558279535969,-0.03998092384530014,4.035068545243379
2020-10-21,-0.03864151933751442,-1.3389733603029428,-0.5939112205514382,-2.209778059460758,-0.5187089040276549
2020-10-22,0.5290420276463035,-1.0103442767227149,-0.5487555394056479,0.19938618480517764,-0.04148090445369115
2020-10-23,-1.5592564674497849,-1.45099711012829,1.188459795920421,-1.494978239935079,-2.3532906298280114
2020-10-26,-4.2166788843966,1.6039218996019944,-0.984130800981029,-3.822648387101859,-1.3537277881239322
2020-10-27,-1.0955569080949483,0.24794585631280774,3.3467004577388173,-0.46854542842784386,1.2123084435096154
2020-10-28,2.4498497596153848,3.0504578307594508,-2.90093075048566,7.358912549741143,0.8937807562429108
2020-10-29,0.6721452305317065,5.656299224934287,1.500290667194684,1.018088290100483,0.7412291849118036
2020-10-30,-0.35680074395883055,-1.8652703508161923,-2.5179150174878533,-0.5138945352170865,-4.169409162557448
2020-11-02,0.23891870682454042,1.1342602367718158,2.0184429574997482,-2.5075226444568885,0.836452161933283
2020-11-03,1.253874834196109,3.0772377016004637,-8.129580913455804,1.7283954299611355,-0.5199928022794671
2020-11-04,0.27020389703171094,0.1727103232705363,3.5507875024659215,2.3614473597610544,0.9085293973822678
2020-11-05,1.3132696864222613,-3.74128767174357,-2.6918236397458157,-1.1510085741086002,4.002213917001448
2020-11-06,-1.2358458095798148,-4.214216496608348,4.2397957278996525,-1.8890548045967477,0.7411799853175429
2020-11-09,2.4667445574156197,1.5066071961809455,-3.140527769417959,1.6198006097919264,-0.6062382673918318
2020-11-10,0.13945229091735958,-6.579120672252495,-8.257319497185248,-7.132829938616085,-0.639546315084109
2020-11-11,-0.7822363561067336,-1.6310257152662342,-0.33391409165783803,-0.3616333748014616,-0.3516278452222728
2020-11-12,0.19869255350284024,-1.520617804401907,-0.5044217461615654,6.2567645780531995,-1.6925848580791139
2020-11-13,-1.7172129417228423,-0.011634110680060358,-1.3128528064602913,-1.8608177466529212,-0.9490768418418158
2020-11-16,1.4692110749633431,2.1782725320412375,-0.9699428058646073,-3.1428587281858764,-0.2763939284995308
2020-11-17,-0.8236755930646312,-3.4240333877977807,-0.5845727149149232,-2.9230340774717662,-1.4166069494404594
2020-11-18,-1.2909443865088333,-1.3291709050942977,-0.3777204081084543,-3.1767955801104977,0.8996641655446127
2020-11-19,1.5670248640281683,2.697132350220031,1.58699636020953,4.599142686786717,0.9349811187838623
2020-11-20,-0.013369481079629594,0.7794617392384106,4.17483357358483,0.9219368631904985,0.7668241470602468
2020-11-23,4.084397404327294,0.57429516559161,-0.23269738699004736,1.5621618322423987,-1.0471211970188787
2020-11-24,-1.4920015819548054,-1.4060240735966643,3.6466649282496024,2.9272446739403284,0.43681970173168577
2020-11-25,-2.076552033863765,-5.698491484876436,-0.8001108382425512,-2.270023994779236,-2.4808594497750764
2020-11-27,0.6381462232517904,4.502807491075807,-0.4464893521981459,2.222220607535549,1.677134560381531
2020-11-30,-1.3804010528432604,-0.3721033940386309,-4.745379453639545,0.0,-1.6494707169246152
2020-12-01,1.3472099094958523,1.111605137736181,0.24681973352739003,1.449276964796188,3.7625663366761777
