Date,LINDT,SGSN.SW,BARN.SW,PGHN.SW,SCMN.SW
2020-01-02,,,,,
2020-01-03,0.0,0.0,0.0,0.0,0.0
2020-01-06,-0.6912507851822217,-0.6390987235516592,1.4177612869268912,-0.044544732331746224,0.46582673104567046
2020-01-07,0.2320238201861089,-0.15134284123677685,0.7455796953987903,0.6907298969636095,0.193198615044403
2020-01-08,0.23147759790680864,-0.1894676891189168,-1.3876075857205132,1.504766719958869,0.03857257321431243
2020-01-09,0.6928381465792697,-0.6454072321782223,-0.09380655690011107,-0.43602064792506895,0.23130329992258428
2020-01-10,0.4587169639089353,-0.03821402618052113,-0.8450748927294902,-0.1532710371009981,-0.23076952240205276
2020-01-13,0.6849380360535166,0.3440383821293746,0.284096318686935,0.28508217055963064,0.07710314298275286
2020-01-14,1.7006740440993564,1.1428595097638135,0.6609979632926721,0.19681310676085434,0.6548472914072897
2020-01-15,-0.557408666234567,0.037667082798248055,0.0,0.5237902273373315,-0.8419371143099008
2020-01-16,0.22421148423463047,0.150602079868132,0.18761311380022214,-0.021711445750817304,0.9262782984140947
2020-01-17,0.5592879703430832,1.1278123300206147,0.5617969092102605,1.281212257779964,0.0
2020-01-21,0.4449313543495208,0.8550238289952341,1.6759866373169143,0.9648381245127471,1.3001908511929157
2020-01-22,1.6611323505625601,0.44231382220209037,-0.0915730639176823,-0.12741931084465674,0.1887497151409153
2020-01-23,0.0,-0.5871546965555465,0.5499532895318573,-4.954281479815211,-0.5651823653181811
2020-01-24,0.32679620775317375,2.104095220200494,-0.45578966225278694,0.7158833617365725,1.250478271113881
2020-01-27,-0.9771951864478631,-1.6268968380805975,-0.9157532330736693,-1.7547777624896999,-1.1976082464706848
2020-01-28,-0.5482493837172119,4.483649970476441,0.184838795077259,0.7913198014347499,1.6287788979062447
2020-01-29,-0.3307595622658068,-0.9848818580250652,-0.3689955432385072,0.6056562739375982,0.14910284671357626
2020-01-30,-0.22123523631482245,-0.9591431326517642,-1.574084883115008,-0.8249750593774801,-0.3349553114823834
2020-01-31,-0.33259302469080276,0.10760151559963493,0.4703681198319389,-0.539569893192018,-1.1202404252823177
2020-02-03,-0.2224744401509756,-2.2930799817462484,-0.4681660161441098,1.2432194126726857,0.2643517977321187
2020-02-04,0.3344469562437535,-4.547129910009868,0.6585223308515344,1.071670867559396,0.07533764811683426
2020-02-05,0.8888915343125701,1.882451500043325,0.8411144053942002,1.4358294799883349,0.4139942713250475
2020-02-06,0.0,-1.2443435462556325,0.0,-0.4573166530806163,2.623689504967864
2020-02-07,-0.3303952813713057,-0.5345588270079893,-0.09267636090822834,0.5031661052361873,2.5200879224403723
2020-02-10,0.0,0.23033065149727058,-0.0927623296596506,0.4571244722116457,0.28499836311999677
2020-02-11,0.22099077195740527,1.072383696296924,0.3714052864975136,1.4951202697032389,0.9946651554530922
2020-02-12,-0.2205034796156098,0.0,-0.277526081905514,-0.14944253530618734,0.4572761885546165
2020-02-13,-0.11049973841837565,-0.34103992408261385,1.1131708432411611,0.6841989736575592,-0.38515360552387934
2020-02-14,1.1061936105918233,0.9125455544482918,0.733951391706519,0.14865586265212663,0.3514924149548725
2020-02-18,1.2035025180457286,-1.2434058957525342,0.09107266544839468,0.5089005779293001,0.8406203730908134
2020-02-19,1.0810800222523447,1.068292250908839,0.7279296139017505,1.265826417691536,-0.03473524947476727
2020-02-20,0.0,-0.18874291187940614,0.36134011772388597,-0.20833941621595117,-0.20846181739195574
2020-02-21,-0.7486632187513612,-0.37821877586339137,-1.4401455035634716,-0.20876777083721076,-0.38301895774998246
2020-02-24,-3.6637912555980536,-3.264993951137169,-2.374421857118748,-4.707111683009304,-0.6291570136242168
2020-02-25,-0.4474286138771692,-1.2558941521178755,-1.3096407757377353,-0.9001083072057421,-2.1807885617984417
2020-02-26,-1.0112323149636855,0.4372085226265436,0.0,-0.6202895263827872,-0.7910814564186013
2020-02-27,-1.1350726328629266,-2.849232139328125,-1.6113738755725402,-3.5443579303337303,-3.189557826179056
2020-02-28,-3.903565991427091,-2.32178987348969,-4.479770778351965,-3.9750467345477687,-3.856239394423518
2020-03-02,-0.7168433142704075,1.0842397926253262,0.2521438698793055,1.9975907542586855,2.4143354206971885
2020-03-03,5.896511107055759,1.7326746874587629,1.8108686246996797,2.1000563902786564,2.1292822417470525
2020-03-04,1.363640392116104,1.5409484913254996,0.5928844479949931,0.64709655041716,3.4623869867019224
2020-03-05,0.0,-1.2380140193876124,-0.19646536838150283,-1.3318050963140193,0.25189617232240447
2020-03-06,-2.6905819695354287,-3.0731940044077177,-2.952757435212129,-4.258784517044827,-2.368985018592795
2020-03-09,-4.377888361042328,-4.338758059976649,-3.9046604132462246,-6.927566911468756,-4.448535759723093
2020-03-10,-2.0481917761958037,-1.1774914727311003,-1.31926456314315,-1.331938100232874,-1.8853378206103826
2020-03-11,-1.5990134872249853,-0.7502218103856249,-1.71123171041038,-1.4028577842956265,-1.1372552809376861
2020-03-12,-8.000003938957969,-8.759449361227903,-5.059843318652189,-14.174494608251592,-7.49702490753091
2020-03-13,4.211966469190711,-1.0233926866177512,0.0,0.5317442458118028,1.7367071558364324
2020-03-16,-9.778362498739225,-2.8064963466345123,1.8911180497413873,-7.125079374203981,1.2644905104073276
2020-03-17,1.1560727860238484,4.356633189198487,4.611918569253816,-7.202678788792184,9.719040829429302
2020-03-18,-4.000000450166612,1.213592694802654,0.10753113929484166,1.8050498223217644,-0.7587222662512259
2020-03-19,2.827374584929383,7.09832425412533,2.1482265521800943,3.368803217587531,0.726295512436229
2020-03-20,6.94646380177293,-0.044785536728896104,-1.1041024706717024,-0.10291895655826049,-1.6698272985677904
2020-03-23,-4.194856776510465,-5.869177155010734,-3.615097152538764,-2.1978012427097697,-6.406792490712059
2020-03-24,4.661010961318211,8.2341776741278,3.6955321956522584,15.484547499990303,6.721639208259557
2020-03-25,6.207829627789205,2.022868367944788,0.904255008508416,3.010034892472989,-1.3523903053108208
2020-03-26,2.4142258140980055,2.142857142857143,0.6852904212422603,2.9220792863675986,0.5875417021527815
2020-03-27,-3.101729114627785,-3.190559440559441,-3.40313723575358,-4.903926979332858,0.2725870560245058
2020-03-30,4.737512091742916,1.580135440180587,5.636851968998725,0.39203096482683414,4.077672060902799
2020-03-31,3.1784789978905867,-0.35555555555555557,-0.4617713982511362,0.5707396636649228,-2.947759980997503
2020-04-01,-2.251179890629508,-1.2042818911685995,-0.7216525918753085,-2.180403937816353,0.4998032987616747
2020-04-02,-3.03030476648282,0.2257336343115124,-1.4018702064454631,-1.526713943971255,1.4154580912822186
2020-04-03,-0.7499972919663968,0.45045045045045046,-1.0005239828360217,0.8372141570172122,0.3017693007939691
2020-04-06,1.2594445692387433,-0.08968609865470852,0.2127678143092441,5.012300481979658,0.03761514818401228
2020-04-07,0.0,0.8976660682226212,0.3184708371022028,4.392385010885173,2.7443533344458433
2020-04-08,1.2437798514464158,-1.112099644128114,-2.3809519147291054,0.14024767505135494,-0.953107173597442
2020-04-09,2.0884509946207577,0.7647323436797121,2.8184259844993624,5.210085746390606,-0.5003802363550123
2020-04-13,0.6016841296964728,0.3125,1.4233009928452247,0.7321622163192536,0.4835589941972921
2020-04-14,0.5980855438968367,0.3115264797507788,1.4033274197470949,0.726840564334316,0.4812319538017324
2020-04-15,1.3079682545273192,-1.9520851818988465,-3.1778567343882034,-5.405405629766485,-1.3409961685823755
2020-04-16,-0.8215963635096042,0.6787330316742082,0.052936890488620034,-1.0540872405194106,0.9320364646541482
2020-04-17,-0.5917107356043672,1.707865168539326,0.3174598201554905,3.195958690045675,-0.4232420659285599
2020-04-20,0.9523743427919276,0.8837825894829873,-0.36919665130185364,0.8964959307885547,0.6182404091902943
2020-04-21,-2.712260601464029,-2.102496714848883,0.5823123259559317,-2.7194427481455734,-1.8433133277556537
2020-04-22,1.8181847696874607,-1.342281879194631,1.105264729829227,-0.1383931976218961,1.5649451895474449
2020-04-23,-1.3095252721186783,0.40816326530612246,0.7808453265707431,0.7483414081778209,-1.0785894625250163
2020-04-24,-0.965020914013073,-1.4905149051490514,-0.15496162343757208,-1.127921141865564,-0.5062258001417024
2020-04-27,0.8526188744885832,1.1462631820265932,0.4655999995915565,2.559826314476499,0.7436375328706191
2020-04-28,1.8115971675276874,2.2212148685403448,-0.2059750225508506,1.3022197205999155,0.9712509942814513
2020-04-29,-0.23923444976076555,0.3547671840354767,-1.341585095903665,3.749329927596172,-0.15390300341590057
2020-04-30,-3.117505995203837,-3.4467520989836498,-1.046027763699834,-1.9359829146657719,-3.314067862626434
2020-05-01,-0.4331683168316832,-2.1739130434782608,-1.6384774463090217,-1.737295940936793,-0.777200875121081
2020-05-04,-0.435052827843381,-2.2222222222222223,-1.6657707239278094,-1.7680115335443534,-0.7832886009826305
2020-05-05,1.1235955056179776,0.28708133971291866,0.819674230843798,2.372503127197547,0.6072874493927125
2020-05-06,-0.8641975308641975,0.5248091603053435,0.16259802736055912,2.0245074033500794,-0.8853106431558098
2020-05-07,1.1207970112079702,1.613668723303275,0.37878618463456293,3.73368325651918,-0.8932184007240459
2020-05-08,0.7389162561576355,1.8215787015413358,-0.16172149666934052,-0.7802657146046842,2.417039634969268
2020-05-11,0.8557457212713936,-0.7798165137614679,0.9179262493668671,-0.17758002256446836,-0.5400024414062387
2020-05-12,0.6060606060606061,0.5547850208044383,1.658637311673073,-1.1435764952901837,0.8244532885897523
2020-05-13,-0.7228915662650602,-1.471264367816092,-0.21052166833098077,-2.9048878039409947,0.8376570119979612
2020-05-14,-2.1844660194174756,-3.6397573495100324,-1.8459962694501175,-4.553877843807408,-2.3140846649111415
2020-05-15,0.620347394540943,0.5811138014527845,-0.161200095534821,4.902944009480589,-0.7288937331451126
2020-05-18,2.219482120838471,4.670197400096292,1.5069966492225992,2.658994663271809,2.3047151931234184
2020-05-19,0.7237635705669482,0.41398344066237347,-0.7953360795810953,1.575432282105307,-3.090111605142455
2020-05-20,0.5988023952095809,0.8245533669262484,-0.6413672725987735,2.760252410218832,1.0080217722607712
2020-05-21,-0.35714285714285715,0.0,0.21517132714158754,-0.7035047436527301,0.19348206685176936
2020-05-22,-0.35842293906810035,0.0,0.21470933421764224,-0.708488997357397,0.19310843665725974
2020-05-26,0.7194244604316548,0.49977283053157656,1.3926040671888513,0.6486767098059378,0.32461069655676394
2020-05-27,-2.261904761904762,-0.18083182640144665,0.7395700370615909,0.6187146002185401,-1.4964598375094793
2020-05-28,1.46163215590743,1.8115942028985508,-0.1573181432280164,1.8191151231297917,1.1701871521311078
2020-05-29,0.12004801920768307,0.3113879003558719,1.4705881400127574,-0.05032251950794359,1.4204545806402868
2020-06-01,1.5587529976019185,0.9977827050997782,0.1293999197248629,0.20140678962310177,-0.2501000461244079
2020-06-02,1.5348288075560803,0.9879253567508233,0.12923269272421947,0.20100195803234924,-0.2507271147540542
2020-06-03,-0.46511627906976744,3.956521739130435,-0.4130070503969992,3.610838729899376,1.3472777742798736
2020-06-04,-0.9345794392523363,-1.6729401923881222,-0.05184557985575072,-0.7744463002164444,0.8333357553633433
2020-06-05,-1.650943396226415,-0.8507018290089324,-1.5041481662629546,2.682926829268293,-1.3774104352339782
2020-06-08,0.2398081534772182,-0.8580008580008579,-1.3691373979659385,0.16627368338034443,0.8379851530646478
2020-06-09,0.11961722488038277,-0.7356122890523582,0.5872932884775307,-1.2331069614668007,0.15829408789243754
2020-06-10,-1.0752688172043012,-0.26155187445510025,0.5307803632284406,-0.24009603841536614,0.31607576992376313
2020-06-11,-1.6908212560386473,-2.534965034965035,-3.3790889046989396,-2.695550471006318,-4.549030354714279
2020-06-12,-0.12285012285012285,-0.672645739910314,-1.2021861754522019,-0.4204753254466187,0.5157829455412039
2020-06-15,-1.968019680196802,0.2257336343115124,-0.49779025232853885,0.42225078581246456,-0.45156242855272644
2020-06-16,2.6348808030112925,1.5765765765765765,0.11117727636039075,2.547617764416367,2.494846619281572
2020-06-17,-0.9779951100244498,1.6407982261640797,1.1660204795746278,-0.02412110517206695,-0.7040836767302641
2020-06-18,-0.6172839506172839,0.8726003490401396,1.152574376624099,-0.313627935577503,1.2763346262292274
2020-06-19,0.37267080745341613,0.7785467128027681,1.0851899986130902,0.7744389145491589,0.7401504805373975
2020-06-22,-0.9900990099009901,-0.944206008583691,-1.9860464426388162,1.6810759132095894,-0.47656748756890466
2020-06-23,1.25,0.17331022530329288,-0.38334987514762914,-1.1572966384317798,-0.5387095253932183
2020-06-24,-0.6172839506172839,-1.7733564013840832,0.3848251016945118,0.11947431302270012,-1.2036108324974923
2020-06-25,-0.6211180124223602,0.5724350506384853,0.10953336139734292,1.3603847749477922,0.8730939681154938
2020-06-26,-0.375,0.43782837127845886,0.7658608771329326,0.3060955393462613,-1.0869553198811206
2020-06-29,1.631116687578419,0.6538796861377506,0.5428895611998782,0.4225323457673122,0.7122507210973411
2020-06-30,0.49382716049382713,0.25985275010827197,-2.4298051695624037,0.44413849188373644,0.20206102492075695
2020-07-01,-1.3513513513513513,0.3023758099352052,1.10680286124955,1.233415788318664,-0.8066142466690516
2020-07-02,0.37359900373599003,0.818260120585702,-0.38314005499936565,-0.22988505747126436,0.8741651481808663
2020-07-06,0.12406947890818859,0.6834686031610423,-0.05494384083340033,1.2672811059907834,-0.24184042271457357
2020-07-07,0.37174721189591076,-0.6788290199406024,-0.21990296463783998,-0.5460736965834756,-0.9898977568655303
2020-07-08,0.0,-0.9397693293464331,-0.38567320851386033,0.20590114022355682,0.2040399892973653
2020-07-09,0.0,-0.38809831824062097,1.493363933828476,0.3881306408747146,-0.4276127219336623
2020-07-10,1.6049382716049383,1.8181818181818181,2.3433262033962183,0.2729091781075771,0.6543992243417689
2020-07-13,0.12150668286755771,0.8503401360544218,1.0117119001957842,1.202090810595753,0.7110930339692506
2020-07-14,0.12135922330097086,-0.042158516020236084,0.052713647320077446,-2.1739157197805197,0.9481504082534009
2020-07-15,1.090909090909091,1.8557570645297343,2.4236022319156025,1.9014863214132303,-0.759390055818993
2020-07-16,0.2398081534772182,0.4968944099378882,-0.925924515744353,0.6070171495346275,0.6846544210020913
2020-07-17,-0.11961722488038277,0.9064688916357644,0.20768613561658059,-0.7374274397695532,0.04000244140625
2020-07-20,-2.6347305389221556,0.12249897917517355,-0.5181360397613897,0.6303439252639509,-0.01999322292583887
2020-07-21,-2.706027060270603,-1.5089722675367048,-0.2604173359520489,0.17896818634647652,-0.019997221014815336
2020-07-22,-0.7585335018963337,1.1594202898550725,-0.6266308917034883,0.40196926297797864,-0.4
2020-07-23,1.5286624203821657,1.1051985264019648,1.1035222930237847,0.02224335012411002,-0.5020080321285141
2020-07-24,-1.0037641154328731,-1.9028340080971662,-0.6756799646377417,-1.0896206984772427,-0.28254165418453586
2020-07-27,-0.25348542458808615,0.5365249690466364,0.05233392387328103,-0.1348866012597009,-0.5464505512403471
2020-07-28,-0.6353240152477764,-0.16420361247947454,0.6276140774107258,0.1800963014372666,-0.2848990463722492
2020-07-29,1.4066496163682864,0.575657894736842,-0.20790202079481857,0.6292107399929775,0.8367359394929847
2020-07-30,0.12610340479192939,-1.0220768601798855,-0.2604173359520489,-1.8758361155579,-1.2750492274284537
2020-07-31,-1.63727959697733,-1.2391573729863694,-0.8355100029098133,0.2731024632908743,-0.4100041103012156
2020-08-03,-0.7682458386683738,2.8858218318695106,0.5792524364292408,2.2469345799687632,1.3997567890933647
2020-08-04,1.1612903225806452,-3.089430894308943,0.1047161876771401,-1.8423946266301332,0.22330614898215576
2020-08-05,0.12755102040816327,0.37751677852348997,-0.2615069409249555,0.7236502942372021,-1.2355693645309471
2020-08-06,-0.6369426751592357,-0.12536564981195153,-0.4195107359816137,0.35922903579731147,-1.5996755973975325
2020-08-07,-0.641025641025641,0.2928870292887029,0.05265813127686419,0.2013409164394575,0.41684036075111147
2020-08-10,-0.25806451612903225,-0.4171881518564873,-0.6842084076214765,-0.6921201486401622,1.0377750366711338
2020-08-11,2.1992238033635187,0.20946795140343527,0.31796453535350894,0.9217639874180852,1.5406738266373323
2020-08-12,0.5063291139240507,0.5434782608695652,0.4226133116871903,1.2920513231025559,2.528828709021831
2020-08-13,1.8891687657430731,-0.6237006237006237,1.367696901857624,0.0,-0.15785079168068314
2020-08-14,-0.4944375772558714,-1.2552301255230125,1.037885403556969,-0.4838381675761859,-0.1976284584980237
2020-08-17,0.4968944099378882,1.059322033898305,0.5136119978221885,0.5524861878453038,0.594059405940594
2020-08-18,0.6180469715698393,-1.4255765199161425,0.3576887318184245,-0.24175958319024726,0.7086626188022884
2020-08-19,0.36855036855036855,0.2126754572522331,0.7128277590653983,0.6609385416039848,2.228302142392417
2020-08-20,-0.7343941248470013,-0.5093378607809848,-0.3538912445049658,-0.5909349366428076,-0.9560229445506693
2020-08-21,-1.726263871763255,0.6399317406143344,0.3044135362473172,0.0,-0.4633251764599421
2020-08-24,1.7565872020075282,1.7804154302670623,1.163378118292895,1.2329316238294288,0.6206385489826314
2020-08-25,-0.7398273736128237,-1.2911286963765098,-0.6499979830201134,-0.28272897509387146,-1.696219737861784
2020-08-26,1.1180124223602486,0.8860759493670887,0.956212891083592,0.7851703606359052,0.27450860715379904
2020-08-27,-0.12285012285012285,-0.0836470096194061,0.797608018451527,-0.4760900623183334,-0.03910475006646256
2020-08-28,-1.3530135301353015,-0.5441607367099205,-1.2363967016893855,-0.5435964412216773,-1.3693270408540337
2020-08-31,-0.4987531172069825,-1.5993265993265993,0.15022201575978317,0.32794053782595145,-0.8330051775775581
2020-09-01,0.8771929824561403,0.4704875962360992,0.40000350350023106,-0.8062718977258909,-0.65999755859375
2020-09-02,0.8695652173913043,2.2137079608343977,1.1952172633046159,0.9666067175945625,1.590496014159861
2020-09-03,-0.3694581280788177,-1.624323198667222,0.29527513642139913,-3.8729369177897226,-0.31708404363106435
2020-09-04,-0.9888751545117428,-0.46570702794242164,-0.6869449171094287,-1.765502039041226,-0.07952164940047217
2020-09-08,-0.7490636704119851,0.8932369204593791,0.3952542669986602,0.2995363578269009,-0.5173111961682164
2020-09-09,1.3836477987421385,1.6020236087689714,1.3779526602992418,1.49322310642734,1.879998779296875
2020-09-10,1.1166253101736971,-0.7053941908713693,-0.8737850647195964,-1.0864617305553357,-1.5312108139824188
2020-09-11,-0.245398773006135,0.41788549937317176,-0.2938291232344849,0.5949670717427059,-0.23923688046837913
2020-09-14,-0.12300123001230012,-0.37453183520599254,-0.39293073676301704,-0.9781661171165499,-1.1790555492502428
2020-09-15,-0.24630541871921183,1.2949039264828737,-0.09861715175634665,-0.9878217122794521,0.2224481503570526
2020-09-16,1.8518518518518516,1.4845360824742269,0.19743509134896972,0.6032496759897042,1.0088781150974508
2020-09-17,0.12121212121212122,-0.5282405526208858,-0.6896581480381323,-1.2223289289533759,0.0
2020-09-18,-0.3026634382566586,-0.04084967320261438,-0.4960299673413206,-1.354188176109018,-0.13983159003346873
2020-09-21,-0.3035822707953855,-1.103391908459338,-0.4985026900720808,-1.3727781758505917,-0.14002739256297198
2020-09-22,0.48721071863580995,0.9917355371900827,0.6012014634917547,0.527953353733068,0.7612154847850436
2020-09-23,0.24242424242424243,-0.32733224222585927,-0.09960553431523309,1.2413493155400332,-0.3976143141153081
2020-09-24,-1.0882708585247884,-0.24630541871921183,-0.2991022382086591,-1.6505540908413516,-0.5189632941148952
2020-09-25,-0.12224938875305623,1.02880658436214,-0.19999558361590586,0.5514235817100277,-0.8828238263177498
2020-09-28,0.12239902080783352,1.4663951120162932,2.605208401962579,2.932765495838978,0.30364372469635625
2020-09-29,-0.7334963325183375,-0.6824568446407066,-0.1953142058933991,-1.4825166164214116,-0.6659914819311301
2020-09-30,0.9852216748768473,-0.20210185933710592,0.1956964288193093,-0.35269222738143674,-0.7314112178447845
2020-10-01,0.24390243902439024,0.08100445524503848,1.1718792117919785,0.4483304551180601,0.5525955087444594
2020-10-02,1.338199513381995,0.3237555645487657,0.6756726183204053,-0.7517059232488309,0.7327511078694737
2020-10-05,-0.12004801920768307,-0.04033884630899556,0.0958751564949623,0.2366863905325444,0.1414451840097755
2020-10-06,-0.1201923076923077,-1.1702986279257466,-1.5325686343762877,-0.5430903879501181,-0.28248464068661844
2020-10-07,0.36101083032490977,-0.6533278889342589,0.0,1.804362622430767,-1.1736175975886296
2020-10-08,1.1990407673860912,0.2877106452938759,1.070039284054821,0.5130625628873502,1.1466024106262658
2020-10-09,0.5924170616113744,0.0,0.0,1.5777233858396171,0.02024415050923583
2020-10-12,0.5889281507656066,0.819672131147541,0.48123319940348974,0.0,0.7893126590383635
2020-10-13,0.117096018735363,0.08130081300813008,-0.3831451126812938,-0.9593380097212919,0.4819264852378263
2020-10-14,-0.8187134502923977,0.08123476848090982,-0.7692256595336937,-0.2767555789066951,-0.19984013033518658
2020-10-15,-2.4764150943396226,-2.150974025974026,-2.0348865356209145,-2.3126734831531883,-2.4229087407685586
2020-10-16,0.7255139056831923,0.9954375777685608,-0.3956452362541818,1.7992438952018839,-0.20521239996928825
2020-10-19,-0.7202881152460985,-0.24640657084188913,0.4965256009719444,0.11627906976744186,-0.8019728551062119
2020-10-20,0.36275695284159615,-1.1115685467270482,-0.2964422239974795,0.06968357560249709,-1.1815882590322448
2020-10-21,-1.566265060240964,-2.164862614487927,-0.3964355643964796,-1.1142033261327526,-1.6362530125464565
2020-10-22,-1.101591187270502,0.6382978723404255,-0.5472638647994099,0.28169300634536387,-0.10663254564050632
2020-10-23,0.7425742574257426,0.6342494714587738,0.5502753227979915,0.14044371928686594,0.29888853858393266
2020-10-26,-0.85995085995086,-0.46218487394957986,-0.6965142984100331,-2.2206639249829685,0.2767173998139203
2020-10-27,-0.6195786864931847,-0.21105951878429718,-0.7014058277369982,-0.19124738616169693,-0.8066266740212763
2020-10-28,-3.366583541147132,-2.8341793570219966,-2.724522727395796,-0.3592814371257485,-0.9415780037284726
2020-10-29,2.3225806451612905,-0.65302568567697,-0.9336085447342978,-0.9134586040790263,1.749839319576008
2020-10-30,0.0,0.3943908851884312,-0.8900520719699186,0.2668548164392162,-0.9978794494758372
2020-11-02,0.7566204287515763,1.1785246617197729,0.0,4.669735998205422,1.0079374501544998
2020-11-03,1.877346683354193,1.553062985332183,2.007396938559193,3.1900110028353974,0.5095528442641984
2020-11-04,2.211302211302211,1.274426508071368,2.7964805796091134,2.4865605410580724,1.2674271392812873
2020-11-05,-1.8028846153846152,0.6711409395973155,-2.1158719230644456,2.0109316299521733,-0.37546679513671766
2020-11-06,0.9791921664626682,0.4166666666666667,0.41173803226426203,-0.04285669633590376,-1.1097190625659425
2020-11-09,0.8484848484848486,1.950207468879668,1.8452046884646602,2.2079287873459394,0.9951328241599339
2020-11-10,-0.3605769230769231,5.616605616605617,0.35228830634772085,-3.565436332893021,-0.08385616278498428
2020-11-11,0.48250904704463204,1.7726396917148364,-0.10029868741238482,1.065686068758377,0.629458657486549
2020-11-12,0.4801920768307323,0.37864445285876563,1.0040186384166128,-0.6886189203725558,0.20850708658751824
2020-11-13,0.5973715651135006,-1.3202565069784986,0.09940137831427598,-0.06500277204091155,-0.208073239138622
2020-11-16,0.23752969121140144,1.529051987767584,0.5958282710634579,0.39028355275949084,1.0216834516525783
2020-11-17,-1.1848341232227488,-0.338855421686747,-1.2833189603022421,-0.6479481641468683,0.20639834881320948
2020-11-18,1.9184652278177456,0.037778617302606725,0.8000008388662525,0.21739130434782608,-0.04119715901775348
2020-11-19,-1.1764705882352942,-0.22658610271903326,-1.3888888039002678,2.668110150318613,-1.3393777382028145
2020-11-20,0.4761904761904762,1.0598031794095382,1.7102610200480495,-0.6972296383012564,0.10442773866907408
2020-11-23,-2.251184834123223,-0.37453183520599254,-1.5825870460396612,-0.5957420836103845,-0.5841827382182716
2020-11-24,-0.9696969696969697,-1.7669172932330828,-1.9095488726046024,1.2414357109217387,-0.5246589716684155
2020-11-25,0.12239902080783352,-0.4975124378109453,-0.3586049450486252,0.9725171466206396,1.3713080168776373
2020-11-27,0.24449877750611246,-0.46153846153846156,1.3881694494517147,1.1725305762039324,0.124871197401795
2020-11-30,-1.4634146341463417,0.03863987635239567,-1.064903973223041,0.8898981134806843,-0.22864395958434947
2020-12-01,0.9900990099009901,-0.6952491309385863,0.46129801059186515,-1.0256410256410255,0.0
